"ID","X","Y","Elevation","Distance (Segment)","Distance (Total)","Distance 3D (Segment)","Distance 3D (Total)","Slope (Degrees)","Slope (Percent)","Segment Index"
1097,16.1771918833,-13.9918313987,1526.317,969.74,1050734.6,969.74,1050736.9,0.1,0.1%,1396
1098,16.1699080908,-13.9874598573,1526.044,923.68,1051658.2,923.68,1051660.5,0.0,0.0%,1397
1099,16.1625612933,-13.9828652011,1527.954,942.58,1052600.8,942.59,1052603.1,0.1,0.2%,1399
1100,16.1614374983,-13.9747319909,1528.005,908.01,1053508.8,908.01,1053511.1,0.0,0.0%,1401
1101,16.1639173452,-13.9662969444,1529.946,970.95,1054479.8,970.95,1054482.1,0.1,0.2%,1402
1102,16.1620247574,-13.9574495534,1529.043,1000,1055479.8,1000,1055482.1,0.1,0.1%,1402
1103,16.1601321696,-13.9486021623,1529.357,1000,1056479.8,1000,1056482.1,0.0,0.0%,1402
1104,16.1582395818,-13.9397547713,1530.379,1000,1057479.8,1000,1057482.1,0.1,0.1%,1402
1105,16.1576149299,-13.9308436641,1531.776,988.22,1058468,988.22,1058470.3,0.1,0.1%,1403
1106,16.1585638739,-13.9218528817,1532.894,1000,1059468,1000,1059470.3,0.1,0.1%,1404
1107,16.1596626283,-13.9128977421,1533.808,997.87,1060465.9,997.87,1060468.2,0.1,0.1%,1405
1108,16.1630178294,-13.9044744843,1534.526,1000,1061465.9,1000,1061468.2,0.0,0.1%,1405
1109,16.1660681521,-13.8959544416,1535,998.63,1062464.5,998.63,1062466.8,0.0,0.0%,1406
1110,16.1684234918,-13.8872137737,1535.063,1000,1063464.5,1000,1063466.8,0.0,0.0%,1406
1111,16.1685467690,-13.8784338481,1536,971.49,1064436,971.49,1064438.3,0.1,0.1%,1407
1112,16.1665151021,-13.8696160213,1535.988,1000,1065436,1000,1065438.3,0.0,0.0%,1407
1113,16.1641611596,-13.8608914469,1536.286,998.24,1066434.2,998.24,1066436.5,0.0,0.0%,1408
1114,16.1609510830,-13.8524146002,1538.333,1000,1067434.2,1000,1067436.5,0.1,0.2%,1408
1115,16.1621477033,-13.8436785760,1539.201,975.15,1068409.4,975.15,1068411.7,0.1,0.1%,1410
1116,16.1633637096,-13.8355024802,1538.979,914.09,1069323.5,914.09,1069325.8,0.0,0.0%,1412
1117,16.1699652887,-13.8291715506,1544.693,1000,1070323.5,1000,1070325.8,0.3,0.6%,1412
1118,16.1751075346,-13.8217883131,1543.322,988.11,1071311.6,988.11,1071313.9,0.1,0.1%,1413
1119,16.1793487467,-13.8137563427,1543.648,999.97,1072311.6,999.97,1072313.9,0.0,0.0%,1414
1120,16.1823849556,-13.8052187476,1545.675,1000,1073311.6,1000,1073313.9,0.1,0.2%,1415
1121,16.1833621128,-13.7964488908,1546.602,976.01,1074287.6,976.01,1074289.9,0.1,0.1%,1416
1122,16.1823900018,-13.7874604290,1547.778,1000,1075287.6,1000,1075289.9,0.1,0.1%,1416
1123,16.1799303878,-13.7792637008,1547.535,945.06,1076232.6,945.06,1076235,0.0,0.0%,1417
1124,16.1753812881,-13.7721306255,1555.546,929.95,1077162.6,929.98,1077164.9,0.5,0.9%,1418
1125,16.1741459951,-13.7631730849,1556.314,1000,1078162.6,1000,1078164.9,0.0,0.1%,1418
1126,16.1690776942,-13.7560589328,1563.298,959.13,1079121.7,959.16,1079124.1,0.4,0.7%,1419
1127,16.1625717489,-13.7496361796,1562.68,1000,1080121.7,1000,1080124.1,0.0,0.1%,1419
1128,16.1641635951,-13.7414155008,1577.091,925.66,1081047.4,925.77,1081049.9,0.9,1.6%,1421
1129,16.1692645293,-13.7338769420,1572.309,1000,1082047.4,1000,1082049.9,0.3,0.5%,1421
1130,16.1743654635,-13.7263383832,1574.04,1000,1083047.4,1000,1083049.9,0.1,0.2%,1421
1131,16.1776449496,-13.7179160499,1576.157,997.05,1084044.4,997.05,1084046.9,0.1,0.2%,1422
1132,16.1787176496,-13.7089739736,1579.909,996.1,1085040.5,996.11,1085043.1,0.2,0.4%,1423
1133,16.1778833924,-13.7000912853,1581.503,986.89,1086027.4,986.89,1086029.9,0.1,0.2%,1424
1134,16.1759872217,-13.6913250969,1593.871,991.31,1087018.7,991.39,1087021.3,0.7,1.2%,1426
1135,16.1762795325,-13.6826164353,1592.648,964.01,1087982.8,964.02,1087985.4,0.1,0.1%,1427
1136,16.1764180280,-13.6736493723,1594.007,992.2,1088974.9,992.2,1088977.5,0.1,0.1%,1428
1137,16.1782378358,-13.6649352190,1599.966,984,1089958.9,984.02,1089961.6,0.3,0.6%,1429
1138,16.1822421817,-13.6567888592,1607.815,1000,1090958.9,1000,1090961.6,0.4,0.8%,1429
1139,16.1816746694,-13.6481421376,1614.645,958.61,1091917.6,958.63,1091920.2,0.4,0.7%,1430
1140,16.1796111303,-13.6393316850,1616.067,1000,1092917.6,1000,1092920.2,0.1,0.1%,1430
1141,16.1775475913,-13.6305212325,1617.338,1000,1093917.6,1000,1093920.2,0.1,0.1%,1430
1142,16.1754840522,-13.6217107799,1617.463,1000,1094917.6,1000,1094920.2,0.0,0.0%,1430
1143,16.1734205131,-13.6129003274,1619.321,1000,1095917.6,1000,1095920.2,0.1,0.2%,1430
1144,16.1713569740,-13.6040898748,1621.364,1000,1096917.6,1000,1096920.2,0.1,0.2%,1430
1145,16.1708497781,-13.5952552629,1622.934,978.96,1097896.5,978.96,1097899.2,0.1,0.2%,1431
1146,16.1726262693,-13.5863852009,1626.238,1000,1098896.5,1000,1098899.2,0.2,0.3%,1431
1147,16.1717144107,-13.5777013180,1626.298,965.8,1099862.3,965.8,1099865,0.0,0.0%,1432
1148,16.1686818570,-13.5691633476,1628.233,1000,1100862.3,1000,1100865,0.1,0.2%,1433
1149,16.1656512596,-13.5606247271,1631.303,1000,1101862.3,1000,1101865,0.2,0.3%,1433
1150,16.1667972313,-13.5518951484,1636.942,973.73,1102836.1,973.75,1102838.8,0.3,0.6%,1434
1151,16.1690004652,-13.5431172304,1642.346,1000,1103836.1,1000,1103838.8,0.3,0.5%,1434
1152,16.1732508854,-13.5354496237,1646.555,965.04,1104801.1,965.05,1104803.8,0.2,0.4%,1435
1153,16.1802078070,-13.5295589137,1650.583,995.92,1105797,995.93,1105799.8,0.2,0.4%,1436
1154,16.1875527102,-13.5241400629,1657.343,995.79,1106792.8,995.81,1106795.6,0.4,0.7%,1437
1155,16.1914616483,-13.5162167847,1666.253,973.38,1107766.2,973.43,1107769,0.5,0.9%,1438
1156,16.1927292804,-13.5072635625,1673.652,1000,1108766.2,1000,1108769,0.4,0.7%,1438
1157,16.1910446483,-13.4985988100,1688.349,975.82,1109742,975.93,1109745,0.9,1.5%,1439
1158,16.1839968349,-13.4928410246,1711.965,993.98,1110736,994.26,1110739.2,1.4,2.4%,1440
1159,16.1779403678,-13.4860536934,1730.743,996.92,1111732.9,997.09,1111736.3,1.1,1.9%,1441
1160,16.1703617981,-13.4815233946,1740.079,961.5,1112694.4,961.55,1112697.9,0.6,1.0%,1443
1161,16.1611281373,-13.4813195274,1746.741,1000,1113694.4,1000,1113697.9,0.4,0.7%,1443
1162,16.1579704285,-13.4812498093,1736.72,341.98,1114036.4,342.12,1114040,1.7,2.9%,1443
