"ID","X","Y","Elevation","Distance (Segment)","Distance (Total)","Distance 3D (Segment)","Distance 3D (Total)","Slope (Degrees)","Slope (Percent)","Segment Index"
1,11.7583045881,-17.2525416770,2.098,0,0,0,0,-,-,2
2,11.7675733821,-17.2530038209,2.88,986.99,986.99,986.99,986.99,0.0,0.1%,2
3,11.7766003193,-17.2542191596,2.356,969.32,1956.3,969.32,1956.3,0.0,0.1%,3
4,11.7822779814,-17.2614221725,3.665,1000,2956.3,1000,2956.3,0.1,0.1%,3
5,11.7886842028,-17.2679074215,4.367,989.54,3945.8,989.54,3945.8,0.0,0.1%,4
6,11.7963220181,-17.2731793258,9.049,1000,4945.8,1000,4945.9,0.3,0.5%,4
7,11.8039162549,-17.2686178461,10.185,952.32,5898.2,952.32,5898.2,0.1,0.1%,6
8,11.8129762457,-17.2661951377,10.574,1000,6898.2,1000,6898.2,0.0,0.0%,6
9,11.8218052401,-17.2631283373,12.751,998.3,7896.5,998.3,7896.5,0.1,0.2%,7
10,11.8276861666,-17.2564055726,15.291,971.93,8868.4,971.94,8868.4,0.1,0.3%,8
11,11.8328614724,-17.2488614310,23.859,999.99,9868.4,1000,9868.5,0.5,0.9%,8
12,11.8380367783,-17.2413172894,36.394,1000,10868.4,1000.1,10868.5,0.7,1.3%,8
13,11.8442819942,-17.2356137642,38.943,916.28,11784.7,916.29,11784.8,0.2,0.3%,9
14,11.8522192220,-17.2377593461,31.381,876.9,12661.6,876.93,12661.8,0.5,0.9%,10
15,11.8595957202,-17.2400962558,33.363,826.02,13487.6,826.03,13487.8,0.1,0.2%,11
16,11.8657193139,-17.2342690132,36.011,916.54,14404.1,916.54,14404.3,0.2,0.3%,13
17,11.8749843943,-17.2327290627,39.295,1000,15404.1,1000,15404.3,0.2,0.3%,13
18,11.8830599686,-17.2281704034,44.179,996.09,16400.2,996.11,16400.4,0.3,0.5%,14
19,11.8897665928,-17.2222575629,53.371,968,17368.2,968.04,17368.5,0.5,0.9%,15
20,11.8941906624,-17.2142846836,56.03,1000,18368.2,1000,18368.5,0.2,0.3%,15
21,11.9006742514,-17.2083731035,49.591,950.59,19318.8,950.61,19319.1,0.4,0.7%,16
22,11.9091417696,-17.2044471672,48.235,1000,20318.8,1000,20319.1,0.1,0.1%,16
23,11.9161851924,-17.1991168105,51.009,953.59,21272.4,953.59,21272.7,0.2,0.3%,18
24,11.9249417834,-17.1958295623,54.396,1000,22272.4,1000,22272.7,0.2,0.3%,18
25,11.9333240663,-17.1919258244,56.926,990.82,23263.2,990.83,23263.5,0.1,0.3%,19
26,11.9406098312,-17.1862161089,60.438,1000,24263.2,1000,24263.5,0.2,0.4%,19
27,11.9483420758,-17.1814128605,58.489,979.39,25242.6,979.39,25242.9,0.1,0.2%,21
28,11.9577369085,-17.1817129825,60.99,1000,26242.6,1000,26242.9,0.1,0.3%,21
29,11.9652308093,-17.1768152301,76.682,964.05,27206.7,964.17,27207.1,0.9,1.6%,22
30,11.9740915644,-17.1759669224,61.129,947.32,28154,947.45,28154.5,0.9,1.6%,23
31,11.9833219249,-17.1755131642,77.782,983.27,29137.3,983.41,29137.9,1.0,1.7%,24
32,11.9921246943,-17.1723945915,68.872,998.07,30135.3,998.11,30136.1,0.5,0.9%,25
33,12.0004598060,-17.1682181143,71.776,1000,31135.3,1000,31136.1,0.2,0.3%,25
34,12.0093381866,-17.1655343257,75.213,990.18,32125.5,990.18,32126.2,0.2,0.3%,26
35,12.0177391703,-17.1618179950,79.61,983.89,33109.4,983.9,33110.1,0.3,0.4%,27
36,12.0266063456,-17.1603193205,78.427,957.89,34067.3,957.89,34068,0.1,0.1%,29
37,12.0322069700,-17.1531415709,95.1,993.03,35060.3,993.17,35061.2,1.0,1.7%,30
38,12.0407836820,-17.1513324109,90.477,934.26,35994.6,934.28,35995.5,0.3,0.5%,31
39,12.0494200127,-17.1548969766,96.773,1000,36994.6,1000,36995.5,0.4,0.6%,31
40,12.0587303882,-17.1551547448,88.645,991.02,37985.6,991.05,37986.5,0.5,0.8%,33
41,12.0679298063,-17.1533041710,104.071,1000,38985.6,1000.1,38986.7,0.9,1.5%,33
42,12.0758717439,-17.1487497309,109,983.93,39969.5,983.95,39970.6,0.3,0.5%,35
43,12.0819059484,-17.1422708583,131.498,962.48,40932,962.74,40933.3,1.3,2.3%,36
44,12.0897830506,-17.1470968497,121.031,993.86,41925.9,993.92,41927.3,0.6,1.1%,37
45,12.0969503690,-17.1529353810,125.033,999.54,42925.4,999.55,42926.8,0.2,0.4%,38
46,12.1040399153,-17.1588674836,125.816,999.99,43925.4,1000,43926.8,0.0,0.1%,38
47,12.1125129842,-17.1588064883,130.205,901.52,44826.9,901.53,44828.3,0.3,0.5%,40
48,12.1202413928,-17.1591864926,123.738,823.34,45650.3,823.37,45651.7,0.5,0.8%,41
49,12.1284637017,-17.1629021018,142.834,966.63,46616.9,966.82,46618.5,1.1,2.0%,43
50,12.1369728750,-17.1657884774,133.123,960.02,47576.9,960.07,47578.6,0.6,1.0%,44
51,12.1452364741,-17.1620949995,138.896,969.57,48546.5,969.58,48548.2,0.3,0.6%,45
52,12.1543619775,-17.1602344656,148.303,992.5,49539,992.54,49540.7,0.5,0.9%,47
53,12.1636758138,-17.1614478964,146.683,1000,50539,1000,50540.7,0.1,0.2%,47
54,12.1703139997,-17.1677022916,158.445,988.89,51527.9,988.96,51529.7,0.7,1.2%,48
55,12.1767686888,-17.1741800277,151.073,992.73,52520.6,992.76,52522.4,0.4,0.7%,50
56,12.1818553274,-17.1809223125,159.433,921.75,53442.3,921.78,53444.2,0.5,0.9%,51
57,12.1842886764,-17.1896500909,170.074,1000,54442.3,1000.1,54444.3,0.6,1.1%,51
58,12.1897042384,-17.1961088335,157.799,918.05,55360.4,918.13,55362.4,0.8,1.3%,53
59,12.1986826318,-17.1980952384,159.701,980.04,56340.4,980.04,56342.5,0.1,0.2%,54
60,12.2021391524,-17.2064980839,164.313,1000,57340.4,1000,57342.5,0.3,0.5%,54
61,12.2085896103,-17.2129572959,163.88,990.84,58331.3,990.84,58333.3,0.0,0.0%,55
62,12.2163448502,-17.2171875930,166.229,948.48,59279.8,948.48,59281.8,0.1,0.2%,56
63,12.2251419668,-17.2198659136,167.669,981.5,60261.3,981.51,60263.3,0.1,0.1%,57
64,12.2334921317,-17.2240187292,170.919,1000,61261.3,1000,61263.3,0.2,0.3%,57
65,12.2360775645,-17.2326961154,169.258,998.93,62260.2,998.93,62262.2,0.1,0.2%,58
66,12.2446015063,-17.2358951727,177.203,973.23,63233.4,973.26,63235.5,0.5,0.8%,59
67,12.2535337563,-17.2387177470,170.051,1000,64233.4,1000,64235.5,0.4,0.7%,59
68,12.2615304156,-17.2359176398,201.837,905.15,65138.6,905.71,65141.2,2.0,3.5%,61
69,12.2687966834,-17.2317343390,178.744,900.86,66039.4,901.15,66042.4,1.5,2.6%,62
70,12.2775936832,-17.2345235564,175.572,985.2,67024.6,985.2,67027.6,0.2,0.3%,63
71,12.2855073663,-17.2394033098,175.806,1000,68024.6,1000,68027.6,0.0,0.0%,63
72,12.2935377074,-17.2370390552,180.189,893.21,68917.8,893.22,68920.8,0.3,0.5%,65
73,12.3010030337,-17.2326881009,190.613,928.57,69846.4,928.62,69849.4,0.6,1.1%,67
74,12.3101643007,-17.2341120887,195.898,986.99,70833.4,987.01,70836.4,0.3,0.5%,68
75,12.3182239778,-17.2294708226,184.447,999.3,71832.7,999.37,71835.8,0.7,1.1%,69
76,12.3269997582,-17.2281475002,188.761,944.78,72777.5,944.79,72780.6,0.3,0.5%,70
77,12.3353997202,-17.2259710147,194.288,925.3,73702.8,925.31,73705.9,0.3,0.6%,71
78,12.3442639071,-17.2235311704,195.692,980.68,74683.4,980.69,74686.6,0.1,0.1%,72
79,12.3520674459,-17.2187555003,201.337,983.98,75667.4,984,75670.6,0.3,0.6%,74
80,12.3584126022,-17.2220159864,207.247,765.29,76432.7,765.31,76435.9,0.4,0.8%,75
81,12.3653556886,-17.2280054504,206.683,992.32,77425,992.32,77428.2,0.0,0.1%,76
82,12.3731321471,-17.2319401824,208.273,934.7,78359.7,934.7,78362.9,0.1,0.2%,77
83,12.3780725214,-17.2257113509,216.733,866.77,79226.5,866.81,79229.7,0.6,1.0%,79
84,12.3854499166,-17.2202307321,219.935,991.76,80218.3,991.76,80221.5,0.2,0.3%,80
85,12.3940533432,-17.2194280478,211.618,919.37,81137.6,919.41,81140.9,0.5,0.9%,81
86,12.3971536659,-17.2116382764,219.771,923.02,82060.7,923.06,82064,0.5,0.9%,82
87,12.4035781935,-17.2054040729,222.144,971.09,83031.7,971.09,83035,0.1,0.2%,83
88,12.4126821429,-17.2069902342,237.28,984.16,84015.9,984.27,84019.3,0.9,1.5%,84
89,12.4206358974,-17.2105218699,228.136,931.94,84947.8,931.99,84951.3,0.6,1.0%,86
90,12.4278637545,-17.2087441699,237.357,793.58,85741.4,793.63,85744.9,0.7,1.2%,87
91,12.4338650512,-17.2156995791,248.058,1000,86741.4,1000.1,86745,0.6,1.1%,87
92,12.4394434387,-17.2229499172,246.842,997.94,87739.4,997.94,87742.9,0.1,0.1%,88
93,12.4378558449,-17.2317941520,246.789,993.26,88732.6,993.26,88736.2,0.0,0.0%,89
94,12.4360996708,-17.2406676521,249.792,999.65,89732.3,999.65,89735.9,0.2,0.3%,90
95,12.4421850624,-17.2465972248,249.498,921.67,90653.9,921.67,90657.5,0.0,0.0%,91
96,12.4395109411,-17.2550094823,252.837,973.46,91627.4,973.47,91631,0.2,0.3%,92
97,12.4442953954,-17.2605685962,252.913,798.35,92425.8,798.35,92429.3,0.0,0.0%,93
98,12.4509223289,-17.2596783448,255.556,711.55,93137.3,711.55,93140.9,0.2,0.4%,95
99,12.4560649095,-17.2551295363,269.338,743.3,93880.6,743.43,93884.3,1.1,1.9%,96
100,12.4653993627,-17.2558047316,306.727,995.44,94876,996.14,94880.5,2.2,3.8%,97
101,12.4740764838,-17.2534775840,270.466,958,95834.1,958.69,95839.2,2.2,3.8%,98
102,12.4807397692,-17.2471541556,266.807,995.92,96830,995.93,96835.1,0.2,0.4%,99
103,12.4826811154,-17.2412956075,285.239,680.45,97510.4,680.7,97515.8,1.6,2.7%,100
104,12.4913640011,-17.2447637505,284.594,1000,98510.4,1000,98515.8,0.0,0.1%,100
105,12.5005997582,-17.2462796869,287.608,996.41,99506.8,996.42,99512.2,0.2,0.3%,101
106,12.5099867237,-17.2463944002,333.002,998.34,100505.2,999.38,100511.6,2.6,4.5%,102
107,12.5193250500,-17.2471322116,312.558,996.44,101501.6,996.65,101508.2,1.2,2.1%,103
108,12.5282621536,-17.2469645951,318.613,950.6,102452.2,950.62,102458.9,0.4,0.6%,104
109,12.5362442820,-17.2445674424,340.235,889.36,103341.6,889.62,103348.5,1.4,2.4%,105
110,12.5432494018,-17.2455378540,345.561,752.67,104094.3,752.69,104101.2,0.4,0.7%,106
111,12.5490001857,-17.2406432478,327.973,816.99,104911.2,817.18,104918.3,1.2,2.2%,107
112,12.5583780085,-17.2412881838,342.371,999.87,105911.1,999.97,105918.3,0.8,1.4%,108
113,12.5666106021,-17.2402911890,335.163,882.45,106793.6,882.48,106800.8,0.5,0.8%,109
114,12.5735533106,-17.2344313983,357.465,982.73,107776.3,982.98,107783.8,1.3,2.3%,110
115,12.5811731881,-17.2291375348,349.718,1000,108776.3,1000,108783.8,0.4,0.8%,110
116,12.5900133715,-17.2312790444,355.404,969.61,109745.9,969.63,109753.4,0.3,0.6%,111
117,12.5983359353,-17.2354658788,366.22,999.08,110745,999.14,110752.6,0.6,1.1%,112
118,12.6056071247,-17.2302267026,346.011,966.55,111711.5,966.76,111719.3,1.2,2.1%,114
119,12.6095287417,-17.2244600569,377.07,762.41,112474,763.04,112482.4,2.3,4.1%,115
120,12.6079427006,-17.2158759828,368.437,964.87,113438.8,964.91,113447.3,0.5,0.9%,117
121,12.6138617274,-17.2090732809,379.795,981.41,114420.2,981.48,114428.8,0.7,1.2%,118
122,12.6228019886,-17.2062793788,339.577,999.96,115420.2,1000.8,115429.5,2.3,4.0%,119
123,12.6316918451,-17.2033399917,381.394,1000,116420.2,1000.9,116430.4,2.4,4.2%,119
124,12.6389284549,-17.1982650212,377.394,952.89,117373.1,952.9,117383.3,0.2,0.4%,121
125,12.6478714688,-17.1954796489,369.296,1000,118373.1,1000,118383.4,0.5,0.8%,121
126,12.6527050001,-17.1890594390,365.809,877.06,119250.2,877.07,119260.4,0.2,0.4%,123
127,12.6609024238,-17.1846599262,357.312,998.76,120248.9,998.8,120259.2,0.5,0.9%,124
128,12.6685471993,-17.1794022494,340.51,999.99,121248.9,1000.1,121259.4,1.0,1.7%,124
129,12.6761919443,-17.1741445478,343.803,1000,122248.9,1000,122259.4,0.2,0.3%,125
130,12.6843675662,-17.1746582727,364.345,871.63,123120.6,871.88,123131.2,1.4,2.4%,127
131,12.6931073744,-17.1713327560,404.364,1000,124120.6,1000.8,124132,2.3,4.0%,127
132,12.7018486510,-17.1697807145,403.49,945.71,125066.3,945.71,125077.8,0.1,0.1%,128
133,12.7105937942,-17.1728795260,393.804,991.58,126057.8,991.63,126069.4,0.6,1.0%,129
134,12.7163657991,-17.1675339139,391.054,852.7,126910.5,852.7,126922.1,0.2,0.3%,130
135,12.7187458770,-17.1595251875,399.731,921.8,127832.3,921.84,127843.9,0.5,0.9%,131
136,12.7269976126,-17.1554300714,388.799,988.03,128820.4,988.09,128832,0.6,1.1%,132
137,12.7352412592,-17.1518290468,372.346,963.41,129783.8,963.55,129795.6,1.0,1.7%,133
138,12.7412439890,-17.1461248250,367.654,898.03,130681.8,898.05,130693.6,0.3,0.5%,134
139,12.7503623933,-17.1439365056,374.072,1000,131681.8,1000,131693.6,0.4,0.6%,134
140,12.7588469685,-17.1402446466,378.355,990.96,132672.8,990.96,132684.6,0.2,0.4%,135
141,12.7665032637,-17.1351202587,373.331,992.64,133665.4,992.66,133677.2,0.3,0.5%,136
142,12.7731444350,-17.1287272855,378.975,1000,134665.4,1000,134677.3,0.3,0.6%,136
143,12.7804315504,-17.1233014432,381.357,980.77,135646.2,980.77,135658,0.1,0.2%,137
144,12.7892395269,-17.1201526893,380.972,1000,136646.2,1000,136658,0.0,0.0%,137
145,12.7976871862,-17.1162643311,382.533,996.68,137642.8,996.68,137654.7,0.1,0.2%,138
146,12.8068056543,-17.1150962618,382.353,978.96,138621.8,978.96,138633.7,0.0,0.0%,139
147,12.8107921481,-17.1077142027,383.693,920.57,139542.4,920.57,139554.2,0.1,0.1%,140
148,12.8139189960,-17.0991933535,385.87,1000,140542.4,1000,140554.2,0.1,0.2%,140
149,12.8197740633,-17.0921855746,385.747,994.9,141537.3,994.9,141549.1,0.0,0.0%,141
150,12.8258760252,-17.0853147236,387.355,1000,142537.3,1000,142549.1,0.1,0.2%,141
151,12.8345462627,-17.0866859030,388.598,935.23,143472.5,935.23,143484.4,0.1,0.1%,142
152,12.8416719140,-17.0823019864,395.158,900.34,144372.9,900.37,144384.7,0.4,0.7%,143
153,12.8487200429,-17.0765625746,399.396,982.99,145355.8,983,145367.7,0.2,0.4%,145
154,12.8575358453,-17.0734398549,406.898,1000,146355.8,1000,146367.8,0.4,0.8%,145
155,12.8660253599,-17.0696156215,436.445,997.87,147353.7,998.31,147366.1,1.7,3.0%,146
156,12.8735455526,-17.0642944790,427.822,993.78,148347.5,993.82,148359.9,0.5,0.9%,147
157,12.8739577012,-17.0554619932,409.562,978.47,149326,978.64,149338.5,1.1,1.9%,148
158,12.8749783034,-17.0473228734,424.397,907.28,150233.2,907.41,150245.9,0.9,1.6%,149
159,12.8842808242,-17.0460701731,473.646,1000,151233.2,1001.2,151247.2,2.8,4.9%,149
160,12.8933303361,-17.0441929626,451.547,985.56,152218.8,985.81,152233,1.3,2.2%,150
161,12.9010611270,-17.0390607091,454.202,1000,153218.8,1000,153233,0.2,0.3%,150
162,12.9070433400,-17.0322433467,436.843,987.36,154206.2,987.51,154220.5,1.0,1.8%,151
163,12.9123928273,-17.0248162248,438.754,1000,155206.2,1000,155220.5,0.1,0.2%,151
164,12.9199870853,-17.0202209261,441.977,955.22,156161.4,955.22,156175.7,0.2,0.3%,153
